2024-09-27 01:45:02,030 INFO    StreamThr :76686 [internal.py:wandb_internal():85] W&B internal server running at pid: 76686, started at: 2024-09-27 01:45:02.029319
2024-09-27 01:45:02,038 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: status
2024-09-27 01:45:02,039 INFO    WriterThread:76686 [datastore.py:open_for_write():87] open: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/run-bvg9g977.wandb
2024-09-27 01:45:02,040 DEBUG   SenderThread:76686 [sender.py:send():379] send: header
2024-09-27 01:45:02,120 DEBUG   SenderThread:76686 [sender.py:send():379] send: run
2024-09-27 01:45:02,871 INFO    SenderThread:76686 [dir_watcher.py:__init__():211] watching files in: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files
2024-09-27 01:45:02,872 INFO    SenderThread:76686 [sender.py:_start_run_threads():1188] run started: bvg9g977 with start time 1727390702.029455
2024-09-27 01:45:02,876 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: check_version
2024-09-27 01:45:02,876 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: check_version
2024-09-27 01:45:02,978 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: run_start
2024-09-27 01:45:03,016 DEBUG   HandlerThread:76686 [system_info.py:__init__():26] System info init
2024-09-27 01:45:03,016 DEBUG   HandlerThread:76686 [system_info.py:__init__():41] System info init done
2024-09-27 01:45:03,017 INFO    HandlerThread:76686 [system_monitor.py:start():194] Starting system monitor
2024-09-27 01:45:03,017 INFO    SystemMonitor:76686 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-27 01:45:03,017 INFO    HandlerThread:76686 [system_monitor.py:probe():214] Collecting system info
2024-09-27 01:45:03,023 INFO    SystemMonitor:76686 [interfaces.py:start():188] Started cpu monitoring
2024-09-27 01:45:03,030 INFO    SystemMonitor:76686 [interfaces.py:start():188] Started disk monitoring
2024-09-27 01:45:03,041 INFO    SystemMonitor:76686 [interfaces.py:start():188] Started gpuapple monitoring
2024-09-27 01:45:03,047 INFO    SystemMonitor:76686 [interfaces.py:start():188] Started memory monitoring
2024-09-27 01:45:03,050 INFO    SystemMonitor:76686 [interfaces.py:start():188] Started network monitoring
2024-09-27 01:45:04,038 DEBUG   HandlerThread:76686 [system_info.py:probe():152] Probing system
2024-09-27 01:45:04,050 DEBUG   HandlerThread:76686 [system_info.py:_probe_git():137] Probing git
2024-09-27 01:45:04,249 DEBUG   HandlerThread:76686 [system_info.py:_probe_git():145] Probing git done
2024-09-27 01:45:04,249 DEBUG   HandlerThread:76686 [system_info.py:probe():200] Probing system done
2024-09-27 01:45:04,250 DEBUG   HandlerThread:76686 [system_monitor.py:probe():223] {'os': 'macOS-14.6.1-arm64-arm-64bit', 'python': '3.11.5', 'heartbeatAt': '2024-09-26T22:45:04.038739', 'startedAt': '2024-09-26T22:45:02.022036', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/classify_rsmProp.py', 'codePathLocal': 'classify_rsmProp.py', 'codePath': 'classify_rsmProp.py', 'git': {'remote': 'git@github.com:Athmajan/bertsekas-marl.git', 'commit': '006435866a4185b1e590c72765d8aeb092822ae8'}, 'email': 'athmajan92@gmail.com', 'root': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn', 'host': 'Athmajans-MacBook-Pro.local', 'username': 'athmajanvivekananthan', 'executable': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/bertsekas-marl/spider/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 926.3517189025879, 'used': 9.565330505371094}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-09-27 01:45:04,250 INFO    HandlerThread:76686 [system_monitor.py:probe():224] Finished collecting system info
2024-09-27 01:45:04,250 INFO    HandlerThread:76686 [system_monitor.py:probe():227] Publishing system info
2024-09-27 01:45:04,250 DEBUG   HandlerThread:76686 [system_info.py:_save_code():44] Saving code
2024-09-27 01:45:04,344 DEBUG   HandlerThread:76686 [system_info.py:_save_code():67] Saving code done
2024-09-27 01:45:04,344 DEBUG   HandlerThread:76686 [system_info.py:_save_patches():84] Saving git patches
2024-09-27 01:45:04,878 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/code/classify_rsmProp.py
2024-09-27 01:45:04,878 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/diff.patch
2024-09-27 01:45:04,878 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/code
2024-09-27 01:45:05,880 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/diff.patch
2024-09-27 01:45:06,890 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/diff.patch
2024-09-27 01:45:07,891 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/diff.patch
2024-09-27 01:45:08,916 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/diff.patch
2024-09-27 01:45:09,659 ERROR   HandlerThread:76686 [system_info.py:_save_patches():125] Error generating diff: Command '['git', 'diff', '--submodule=diff', 'HEAD']' timed out after 5 seconds
2024-09-27 01:45:09,659 DEBUG   HandlerThread:76686 [system_info.py:_save_patches():126] Saving git patches done
2024-09-27 01:45:09,660 INFO    HandlerThread:76686 [system_monitor.py:probe():229] Finished publishing system info
2024-09-27 01:45:09,674 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: status_report
2024-09-27 01:45:09,674 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: keepalive
2024-09-27 01:45:09,675 DEBUG   SenderThread:76686 [sender.py:send():379] send: files
2024-09-27 01:45:09,676 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-09-27 01:45:09,676 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file code/classify_rsmProp.py with policy now
2024-09-27 01:45:09,815 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: python_packages
2024-09-27 01:45:09,816 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: stop_status
2024-09-27 01:45:09,816 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: python_packages
2024-09-27 01:45:09,817 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: stop_status
2024-09-27 01:45:09,826 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-27 01:45:09,913 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/diff.patch
2024-09-27 01:45:09,913 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/wandb-metadata.json
2024-09-27 01:45:09,914 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/requirements.txt
2024-09-27 01:45:10,033 DEBUG   SenderThread:76686 [sender.py:send():379] send: telemetry
2024-09-27 01:45:10,972 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-27 01:45:10,996 INFO    wandb-upload_0:76686 [upload_job.py:push():130] Uploaded file /var/folders/4s/b7gb8z5553b490xvx_76pv6m0000gn/T/tmpfpy7mf5zwandb/mfuqxiqf-wandb-metadata.json
2024-09-27 01:45:11,050 INFO    wandb-upload_1:76686 [upload_job.py:push():130] Uploaded file /var/folders/4s/b7gb8z5553b490xvx_76pv6m0000gn/T/tmpfpy7mf5zwandb/uj3ac1bu-code/classify_rsmProp.py
2024-09-27 01:45:11,941 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:11,942 DEBUG   SenderThread:76686 [sender.py:send():379] send: telemetry
2024-09-27 01:45:11,976 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-27 01:45:12,285 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:12,286 DEBUG   SenderThread:76686 [sender.py:send():379] send: history
2024-09-27 01:45:12,286 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: summary_record
2024-09-27 01:45:12,287 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-27 01:45:12,679 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:12,682 DEBUG   SenderThread:76686 [sender.py:send():379] send: history
2024-09-27 01:45:12,682 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: summary_record
2024-09-27 01:45:12,682 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-27 01:45:12,927 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/wandb-summary.json
2024-09-27 01:45:12,927 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/output.log
2024-09-27 01:45:12,982 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-27 01:45:13,061 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:13,064 DEBUG   SenderThread:76686 [sender.py:send():379] send: history
2024-09-27 01:45:13,064 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: summary_record
2024-09-27 01:45:13,064 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-27 01:45:13,065 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: status_report
2024-09-27 01:45:13,461 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:13,462 DEBUG   SenderThread:76686 [sender.py:send():379] send: history
2024-09-27 01:45:13,463 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: summary_record
2024-09-27 01:45:13,464 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-27 01:45:13,933 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/wandb-summary.json
2024-09-27 01:45:13,984 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-27 01:45:13,995 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:13,996 DEBUG   SenderThread:76686 [sender.py:send():379] send: history
2024-09-27 01:45:13,996 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: summary_record
2024-09-27 01:45:13,996 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-27 01:45:14,471 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:14,477 DEBUG   SenderThread:76686 [sender.py:send():379] send: history
2024-09-27 01:45:14,477 DEBUG   SenderThread:76686 [sender.py:send_request():406] send_request: summary_record
2024-09-27 01:45:14,479 INFO    SenderThread:76686 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-27 01:45:14,937 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/wandb-summary.json
2024-09-27 01:45:14,938 INFO    Thread-12 :76686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/PPO/bert_marl/mode60-dqn/wandb/run-20240927_014502-bvg9g977/files/output.log
2024-09-27 01:45:15,003 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-27 01:45:15,036 DEBUG   HandlerThread:76686 [handler.py:handle_request():158] handle_request: partial_history
2024-09-27 01:45:15,039 DEBUG   SenderThread:76686 [sender.py:send():379] send: history
