2024-09-17 16:41:12,633 INFO    StreamThr :43616 [internal.py:wandb_internal():85] W&B internal server running at pid: 43616, started at: 2024-09-17 16:41:12.632834
2024-09-17 16:41:12,633 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: status
2024-09-17 16:41:12,635 INFO    WriterThread:43616 [datastore.py:open_for_write():87] open: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_164112-30rp2moq/run-30rp2moq.wandb
2024-09-17 16:41:12,636 DEBUG   SenderThread:43616 [sender.py:send():379] send: header
2024-09-17 16:41:12,654 DEBUG   SenderThread:43616 [sender.py:send():379] send: run
2024-09-17 16:41:13,111 INFO    SenderThread:43616 [dir_watcher.py:__init__():211] watching files in: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_164112-30rp2moq/files
2024-09-17 16:41:13,111 INFO    SenderThread:43616 [sender.py:_start_run_threads():1188] run started: 30rp2moq with start time 1726580472.634085
2024-09-17 16:41:13,115 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: check_version
2024-09-17 16:41:13,115 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: check_version
2024-09-17 16:41:13,198 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: run_start
2024-09-17 16:41:13,205 DEBUG   HandlerThread:43616 [system_info.py:__init__():26] System info init
2024-09-17 16:41:13,205 DEBUG   HandlerThread:43616 [system_info.py:__init__():41] System info init done
2024-09-17 16:41:13,205 INFO    HandlerThread:43616 [system_monitor.py:start():194] Starting system monitor
2024-09-17 16:41:13,206 INFO    SystemMonitor:43616 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-17 16:41:13,206 INFO    HandlerThread:43616 [system_monitor.py:probe():214] Collecting system info
2024-09-17 16:41:13,207 INFO    SystemMonitor:43616 [interfaces.py:start():188] Started cpu monitoring
2024-09-17 16:41:13,210 INFO    SystemMonitor:43616 [interfaces.py:start():188] Started disk monitoring
2024-09-17 16:41:13,212 INFO    SystemMonitor:43616 [interfaces.py:start():188] Started gpuapple monitoring
2024-09-17 16:41:13,214 INFO    SystemMonitor:43616 [interfaces.py:start():188] Started memory monitoring
2024-09-17 16:41:13,215 INFO    SystemMonitor:43616 [interfaces.py:start():188] Started network monitoring
2024-09-17 16:41:13,732 DEBUG   HandlerThread:43616 [system_info.py:probe():152] Probing system
2024-09-17 16:41:13,737 DEBUG   HandlerThread:43616 [system_info.py:_probe_git():137] Probing git
2024-09-17 16:41:13,766 DEBUG   HandlerThread:43616 [system_info.py:_probe_git():145] Probing git done
2024-09-17 16:41:13,766 DEBUG   HandlerThread:43616 [system_info.py:probe():200] Probing system done
2024-09-17 16:41:13,766 DEBUG   HandlerThread:43616 [system_monitor.py:probe():223] {'os': 'macOS-14.6.1-arm64-arm-64bit', 'python': '3.11.5', 'heartbeatAt': '2024-09-17T13:41:13.733099', 'startedAt': '2024-09-17T13:41:12.630072', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/learn_idqn_L1.py', 'codePathLocal': 'learn_idqn_L1.py', 'codePath': 'learn_idqn_L1.py', 'git': {'remote': 'git@github.com:Athmajan/bertsekas-marl.git', 'commit': '43fca25efcab912a8448319a3f048ecf62eb2894'}, 'email': 'athmajan92@gmail.com', 'root': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl', 'host': 'Athmajans-MacBook-Pro.local', 'username': 'athmajanvivekananthan', 'executable': '/Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/bertsekas-marl/spider/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 926.3517189025879, 'used': 9.565330505371094}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-09-17 16:41:13,766 INFO    HandlerThread:43616 [system_monitor.py:probe():224] Finished collecting system info
2024-09-17 16:41:13,766 INFO    HandlerThread:43616 [system_monitor.py:probe():227] Publishing system info
2024-09-17 16:41:13,767 INFO    HandlerThread:43616 [system_monitor.py:probe():229] Finished publishing system info
2024-09-17 16:41:13,769 DEBUG   SenderThread:43616 [sender.py:send():379] send: files
2024-09-17 16:41:13,769 INFO    SenderThread:43616 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-09-17 16:41:13,829 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: python_packages
2024-09-17 16:41:13,829 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: python_packages
2024-09-17 16:41:13,830 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: stop_status
2024-09-17 16:41:13,830 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: stop_status
2024-09-17 16:41:13,831 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-17 16:41:14,048 DEBUG   SenderThread:43616 [sender.py:send():379] send: telemetry
2024-09-17 16:41:14,048 DEBUG   SenderThread:43616 [sender.py:send():379] send: exit
2024-09-17 16:41:14,048 INFO    SenderThread:43616 [sender.py:send_exit():586] handling exit code: 1
2024-09-17 16:41:14,049 INFO    SenderThread:43616 [sender.py:send_exit():588] handling runtime: 0
2024-09-17 16:41:14,049 INFO    SenderThread:43616 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-17 16:41:14,049 INFO    SenderThread:43616 [sender.py:send_exit():594] send defer
2024-09-17 16:41:14,049 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:41:14,049 INFO    HandlerThread:43616 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-17 16:41:14,049 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: defer
2024-09-17 16:41:14,049 INFO    SenderThread:43616 [sender.py:send_request_defer():610] handle sender defer: 0
2024-09-17 16:41:14,049 INFO    SenderThread:43616 [sender.py:transition_state():614] send defer: 1
2024-09-17 16:41:14,049 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:41:14,049 INFO    HandlerThread:43616 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-17 16:41:14,049 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: defer
2024-09-17 16:41:14,049 INFO    SenderThread:43616 [sender.py:send_request_defer():610] handle sender defer: 1
2024-09-17 16:41:14,049 INFO    SenderThread:43616 [sender.py:transition_state():614] send defer: 2
2024-09-17 16:41:14,049 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:41:14,049 INFO    HandlerThread:43616 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-17 16:41:14,049 INFO    HandlerThread:43616 [system_monitor.py:finish():203] Stopping system monitor
2024-09-17 16:41:14,049 INFO    HandlerThread:43616 [interfaces.py:finish():200] Joined cpu monitor
2024-09-17 16:41:14,049 DEBUG   SystemMonitor:43616 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-17 16:41:14,050 DEBUG   SystemMonitor:43616 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-17 16:41:14,050 INFO    HandlerThread:43616 [interfaces.py:finish():200] Joined disk monitor
2024-09-17 16:41:14,050 DEBUG   SystemMonitor:43616 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-17 16:41:14,050 INFO    HandlerThread:43616 [interfaces.py:finish():200] Joined gpuapple monitor
2024-09-17 16:41:14,050 INFO    HandlerThread:43616 [interfaces.py:finish():200] Joined memory monitor
2024-09-17 16:41:14,050 INFO    HandlerThread:43616 [interfaces.py:finish():200] Joined network monitor
2024-09-17 16:41:14,050 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: defer
2024-09-17 16:41:14,050 INFO    SenderThread:43616 [sender.py:send_request_defer():610] handle sender defer: 2
2024-09-17 16:41:14,050 INFO    SenderThread:43616 [sender.py:transition_state():614] send defer: 3
2024-09-17 16:41:14,050 DEBUG   SenderThread:43616 [sender.py:send():379] send: telemetry
2024-09-17 16:41:14,050 DEBUG   SenderThread:43616 [sender.py:send():379] send: stats
2024-09-17 16:41:14,050 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:41:14,050 INFO    HandlerThread:43616 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-17 16:41:14,050 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: defer
2024-09-17 16:41:14,050 INFO    SenderThread:43616 [sender.py:send_request_defer():610] handle sender defer: 3
2024-09-17 16:41:14,050 INFO    SenderThread:43616 [sender.py:transition_state():614] send defer: 4
2024-09-17 16:41:14,050 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:41:14,051 INFO    HandlerThread:43616 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-17 16:41:14,051 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: defer
2024-09-17 16:41:14,051 INFO    SenderThread:43616 [sender.py:send_request_defer():610] handle sender defer: 4
2024-09-17 16:41:14,051 INFO    SenderThread:43616 [sender.py:transition_state():614] send defer: 5
2024-09-17 16:41:14,051 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:41:14,051 INFO    HandlerThread:43616 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-17 16:41:14,051 DEBUG   SenderThread:43616 [sender.py:send():379] send: summary
2024-09-17 16:41:14,051 INFO    SenderThread:43616 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-09-17 16:41:14,051 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: defer
2024-09-17 16:41:14,051 INFO    SenderThread:43616 [sender.py:send_request_defer():610] handle sender defer: 5
2024-09-17 16:41:14,051 INFO    SenderThread:43616 [sender.py:transition_state():614] send defer: 6
2024-09-17 16:41:14,051 DEBUG   HandlerThread:43616 [handler.py:handle_request():158] handle_request: defer
2024-09-17 16:41:14,051 INFO    HandlerThread:43616 [handler.py:handle_request_defer():184] handle defer: 6
2024-09-17 16:41:14,051 DEBUG   SenderThread:43616 [sender.py:send_request():406] send_request: defer
