2024-09-17 16:21:43,826 INFO    StreamThr :32356 [internal.py:wandb_internal():85] W&B internal server running at pid: 32356, started at: 2024-09-17 16:21:43.826214
2024-09-17 16:21:43,827 DEBUG   HandlerThread:32356 [handler.py:handle_request():158] handle_request: status
2024-09-17 16:21:43,828 INFO    WriterThread:32356 [datastore.py:open_for_write():87] open: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_162143-4cjaacoq/run-4cjaacoq.wandb
2024-09-17 16:21:43,829 DEBUG   SenderThread:32356 [sender.py:send():379] send: header
2024-09-17 16:21:43,853 DEBUG   SenderThread:32356 [sender.py:send():379] send: run
2024-09-17 16:21:44,299 INFO    SenderThread:32356 [dir_watcher.py:__init__():211] watching files in: /Users/athmajanvivekananthan/WCE/JEPA - MARL/multi-agent/iDQN/bert_5050_mode20/bertsekas-marl/wandb/run-20240917_162143-4cjaacoq/files
2024-09-17 16:21:44,300 INFO    SenderThread:32356 [sender.py:_start_run_threads():1188] run started: 4cjaacoq with start time 1726579303.826566
2024-09-17 16:21:44,304 DEBUG   HandlerThread:32356 [handler.py:handle_request():158] handle_request: check_version
2024-09-17 16:21:44,304 DEBUG   SenderThread:32356 [sender.py:send_request():406] send_request: check_version
2024-09-17 16:21:44,390 DEBUG   HandlerThread:32356 [handler.py:handle_request():158] handle_request: run_start
2024-09-17 16:21:44,396 DEBUG   HandlerThread:32356 [system_info.py:__init__():26] System info init
2024-09-17 16:21:44,396 DEBUG   HandlerThread:32356 [system_info.py:__init__():41] System info init done
2024-09-17 16:21:44,396 INFO    HandlerThread:32356 [system_monitor.py:start():194] Starting system monitor
2024-09-17 16:21:44,396 INFO    SystemMonitor:32356 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-17 16:21:44,396 INFO    HandlerThread:32356 [system_monitor.py:probe():214] Collecting system info
2024-09-17 16:21:44,397 INFO    SystemMonitor:32356 [interfaces.py:start():188] Started cpu monitoring
2024-09-17 16:21:44,401 INFO    SystemMonitor:32356 [interfaces.py:start():188] Started disk monitoring
2024-09-17 16:21:44,401 INFO    SystemMonitor:32356 [interfaces.py:start():188] Started gpuapple monitoring
2024-09-17 16:21:44,403 INFO    SystemMonitor:32356 [interfaces.py:start():188] Started memory monitoring
2024-09-17 16:21:44,405 INFO    SystemMonitor:32356 [interfaces.py:start():188] Started network monitoring
